index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
1321,1.138e+15,,1.6353e-10,5.4311e-12,55967.454907,55967.458945,uv
1322,1.344e+15,,1.5538e-10,5.1603e-12,55268.937049,55268.944272,uv
1323,1.477e+15,,1.458e-10,4.8422e-12,55268.931852,55268.942065,uv
1324,1.477e+15,,2.5336e-10,8.4147e-12,54502.870544,54502.880258,uv
1325,1.138e+15,,1.3855e-10,5.4043e-12,55268.942234,55268.943352,uv
1326,1.477e+15,,1.4988e-10,4.9777e-12,55246.307037,55246.317954,uv
1327,1.344e+15,,1.8681e-10,6.2041e-12,55978.333229,55978.337031,uv
1328,1.477e+15,,1.8696e-10,6.2092e-12,55967.446875,55967.450768,uv
1329,1.138e+15,,1.1107e-10,3.6888e-12,55246.984722,55246.988803,uv
1330,1.344e+15,,9.8944e-11,3.2862e-12,55246.980336,55246.997823,uv
1331,1.477e+15,,1.1796e-10,3.9178e-12,55246.975949,55246.980207,uv
1332,1.138e+15,,1.8949e-10,6.2934e-12,57049.078727,57049.081859,uv
1333,1.477e+15,,2.1269e-10,7.0637e-12,57049.071308,57049.074905,uv
1334,1.477e+15,,1.2015e-10,3.9906e-12,55273.950058,55273.954999,uv
1335,1.477e+15,,1.6134e-10,5.3585e-12,55245.292269,55245.305271,uv
1336,1.344e+15,,1.2924e-10,5.9449e-12,55273.955139,55273.955537,uv
1337,1.477e+15,,1.3796e-10,4.5818e-12,55272.946597,55272.951539,uv
1338,1.344e+15,,1.417e-10,5.5277e-12,55272.951678,55272.952739,uv
1339,1.344e+15,,1.6421e-10,5.4535e-12,55245.296655,55245.309657,uv
1340,1.138e+15,,1.3855e-10,4.6014e-12,55245.301042,55245.309352,uv
1341,1.344e+15,,2.2667e-10,7.528e-12,57049.075023,57049.07862,uv
1342,1.344e+15,,1.9381e-10,6.437e-12,57416.424884,57416.428561,uv
1343,1.477e+15,,1.7855e-10,5.9298e-12,57416.421088,57416.424765,uv
1344,1.138e+15,,1.3855e-10,4.6014e-12,55276.018553,55276.022151,uv
1345,1.344e+15,,1.6121e-10,5.3541e-12,55276.014398,55276.018428,uv
1346,1.138e+15,,1.9843e-10,6.59e-12,55206.486296,55206.489513,uv
1347,1.477e+15,,1.5408e-10,5.1173e-12,55277.1564,55277.160203,uv
1348,1.344e+15,,1.834e-10,7.1539e-12,55236.064271,55236.065245,uv
1349,1.477e+15,,2.2895e-10,7.6039e-12,55205.012766,55205.032556,uv
1350,1.344e+15,,2.3735e-10,7.8828e-12,55205.019525,55205.029845,uv
1351,1.138e+15,,1.6054e-10,5.332e-12,57416.428681,57416.432553,uv
1352,1.138e+15,,1.3109e-10,4.3539e-12,55277.164236,55277.167973,uv
1353,1.477e+15,,1.5986e-10,5.3093e-12,55276.010243,55276.014273,uv
1354,1.344e+15,,1.5538e-10,5.1603e-12,55277.160324,55277.164126,uv
1355,1.477e+15,,1.7855e-10,5.9298e-12,55236.060347,55236.064149,uv
1356,1.477e+15,,1.342e-10,4.457e-12,55178.230185,55178.233987,uv
1357,1.138e+15,,1.2752e-10,4.2353e-12,55178.238032,55178.241586,uv
1358,1.477e+15,,2.5807e-10,8.5711e-12,55625.388299,55625.392818,uv
1359,1.344e+15,,2.7251e-10,9.0506e-12,55625.392963,55625.397346,uv
1360,1.477e+15,,1.6283e-10,5.4081e-12,55230.101146,55230.105176,uv
1361,1.344e+15,,9.3624e-11,3.6521e-12,55291.068912,55291.072031,uv
1362,1.138e+15,,1.2636e-10,4.1965e-12,55250.321701,55250.325612,uv
1363,1.477e+15,,1.3669e-10,4.5399e-12,55250.312465,55250.316952,uv
1364,1.138e+15,,8.3481e-11,2.7726e-12,55291.07213,55291.074933,uv
1365,1.477e+15,,9.2841e-11,3.0834e-12,55291.065683,55291.068801,uv
1366,1.344e+15,,1.6726e-10,5.555e-12,55230.105313,55230.109342,uv
1367,1.138e+15,,1.4641e-10,4.8628e-12,55230.109456,55230.113113,uv
1368,1.344e+15,,1.4433e-10,4.7939e-12,55250.317083,55250.321569,uv
1369,1.344e+15,,1.4433e-10,4.7939e-12,55178.23412,55178.237924,uv
1370,1.477e+15,,1.674e-10,5.5596e-12,55237.007037,55237.011067,uv
1371,1.344e+15,,2.3954e-10,7.9557e-12,55182.18794,55182.191742,uv
1372,1.138e+15,,1.0804e-10,3.5883e-12,55262.047338,55262.051309,uv
1373,1.477e+15,,1.4851e-10,4.9321e-12,54510.369838,54510.375691,uv
1374,1.344e+15,,1.4976e-10,4.9737e-12,54510.375845,54510.381698,uv
1375,1.344e+15,,1.2342e-10,4.099e-12,55262.04272,55262.047206,uv
1376,1.344e+15,,1.7676e-10,5.8706e-12,54509.373484,54509.376058,uv
1377,1.477e+15,,1.7855e-10,5.9298e-12,55545.497025,55545.500144,uv
1378,1.138e+15,,2.0398e-10,6.7746e-12,55182.191863,55182.195075,uv
1379,1.477e+15,,1.0465e-10,3.4757e-12,55339.048981,55339.053467,uv
1380,1.477e+15,,1.7855e-10,5.9298e-12,54509.368854,54509.37334,uv
1381,1.138e+15,,1.299e-10,4.3141e-12,54510.381852,54510.387411,uv
1382,1.344e+15,,1.0651e-10,3.5373e-12,55339.0536,55339.058085,uv
1383,1.477e+15,,1.2934e-10,4.2957e-12,55282.369803,55282.373833,uv
1384,1.138e+15,,1.1313e-10,3.7574e-12,55282.378113,55282.381865,uv
1385,1.477e+15,,1.5694e-10,5.2124e-12,55223.274028,55223.278285,uv
1386,1.344e+15,,1.2924e-10,4.2922e-12,55282.373958,55282.377988,uv
1387,1.477e+15,,2.1465e-10,7.1292e-12,55212.370336,55212.374821,uv
1388,1.138e+15,,1.3855e-10,4.6014e-12,55223.282789,55223.286718,uv
1389,1.344e+15,,1.6121e-10,5.3541e-12,55223.278414,55223.282672,uv
1390,1.138e+15,,9.1536e-11,3.04e-12,55294.018958,55294.023074,uv
1391,1.344e+15,,1.0651e-10,3.5373e-12,55294.01434,55294.018826,uv
1392,1.477e+15,,1.0369e-10,3.4438e-12,55294.009722,55294.014208,uv
1393,1.138e+15,,1.8775e-10,6.2357e-12,55212.379572,55212.383937,uv
1394,1.344e+15,,2.1847e-10,7.2558e-12,55212.374954,55212.379439,uv
1395,1.477e+15,,1.0758e-10,3.573e-12,55287.920775,55287.924122,uv
1396,1.138e+15,,9.4971e-11,3.1542e-12,55339.058218,55339.062411,uv
1397,1.138e+15,,9.5849e-11,3.1833e-12,55287.927697,55287.930495,uv
1398,1.344e+15,,2.0483e-10,6.8026e-12,55209.357847,55209.362261,uv
1399,1.477e+15,,2.0312e-10,6.7459e-12,55209.355775,55209.36019,uv
1400,1.138e+15,,1.7603e-10,5.8464e-12,55209.359907,55209.363819,uv
1401,1.344e+15,,1.1051e-10,4.3106e-12,55287.924236,55287.927583,uv
1402,1.344e+15,,1.9741e-10,6.5566e-12,55214.312431,55214.321401,uv
1403,1.477e+15,,2.3975e-10,7.9622e-12,55182.184016,55182.187818,uv
1404,1.138e+15,,1.1107e-10,3.6888e-12,55254.19816,55254.202639,uv
1405,1.477e+15,,1.7855e-10,5.9298e-12,54591.178843,54591.186675,uv
1406,1.477e+15,,1.2239e-10,4.0648e-12,55262.038102,55262.042587,uv
1407,1.344e+15,,1.2924e-10,4.2922e-12,55254.196088,55254.200958,uv
1408,1.138e+15,,1.013e-10,3.3642e-12,55320.870613,55320.874918,uv
1409,1.477e+15,,1.2582e-10,4.1786e-12,55253.189907,55253.195233,uv
1410,1.344e+15,,1.2924e-10,4.2922e-12,55253.191979,55253.197305,uv
1411,1.138e+15,,1.121e-10,3.7229e-12,55253.194039,55253.198923,uv
1412,1.138e+15,,1.6967e-10,5.6349e-12,55214.384537,55214.388804,uv
1413,1.477e+15,,1.9398e-10,6.4423e-12,55214.308264,55214.317236,uv
1414,1.344e+15,,1.8172e-10,6.0351e-12,55545.500255,55545.503373,uv
1415,1.477e+15,,1.0758e-10,3.573e-12,55320.861366,55320.865851,uv
1416,1.138e+15,,1.4507e-10,4.8182e-12,55237.015359,55237.018699,uv
1417,1.344e+15,,1.7036e-10,5.6582e-12,55237.011192,55237.015222,uv
1418,1.344e+15,,1.1465e-10,3.8078e-12,55320.865984,55320.87047,uv
1419,1.477e+15,,1.2934e-10,4.2957e-12,55254.194016,55254.198886,uv
1420,1.138e+15,,1.5052e-10,4.999e-12,54591.188079,54591.191606,uv
1421,1.138e+15,,1.5761e-10,5.2346e-12,55545.503484,55545.506189,uv
1422,1.344e+15,,1.784e-10,5.9249e-12,54591.183461,54591.191293,uv
1423,1.477e+15,,2.0126e-10,6.684e-12,54506.150324,54506.15481,uv
1424,1.344e+15,,2.1847e-10,7.2558e-12,55212.706713,55212.710287,uv
1425,1.344e+15,,1.7036e-10,5.6582e-12,54930.994063,54930.997181,uv
1426,1.344e+15,,1.2006e-10,3.9873e-12,55262.976655,55262.981141,uv
1427,1.138e+15,,2.4524e-10,8.1449e-12,55629.2836,55629.288108,uv
1428,1.138e+15,,2.4077e-10,7.9962e-12,56346.355185,56346.358939,uv
1429,1.477e+15,,1.5986e-10,5.3093e-12,54932.931956,54932.934249,uv
1430,1.138e+15,,1.2291e-10,4.0821e-12,55275.964525,55275.969349,uv
1431,1.344e+15,,2.8015e-10,9.3042e-12,55629.278993,55629.283467,uv
1432,1.138e+15,,1.5052e-10,4.999e-12,54930.997292,54930.999947,uv
1433,1.477e+15,,1.2934e-10,4.2957e-12,55275.9539,55275.95907,uv
1434,1.477e+15,,1.137e-10,3.7761e-12,55262.972037,55262.976523,uv
1435,1.138e+15,,1.7124e-10,5.6871e-12,54506.159572,54506.163828,uv
1436,1.477e+15,,2.1269e-10,7.0637e-12,55212.703032,55212.706606,uv
1437,1.138e+15,,1.0607e-10,3.5227e-12,55262.981273,55262.98533,uv
1438,1.477e+15,,1.5551e-10,5.1646e-12,54511.10456,54511.110342,uv
1439,1.138e+15,,1.3601e-10,4.5174e-12,54511.10963,54511.114762,uv
1440,1.344e+15,,1.5973e-10,5.3049e-12,54511.107095,54511.112877,uv
1441,1.344e+15,,1.4041e-10,4.6631e-12,55275.959213,55275.964382,uv
1442,1.477e+15,,1.6586e-10,5.5085e-12,55245.02213,55245.024337,uv
1443,1.344e+15,,2.0672e-10,6.8657e-12,54506.154954,54506.159439,uv
1444,1.138e+15,,1.4374e-10,4.774e-12,55245.026725,55245.029089,uv
1445,1.344e+15,,1.688e-10,6.5847e-12,55245.024433,55245.02664,uv
1446,1.477e+15,,1.674e-10,5.5596e-12,54930.990833,54930.993952,uv
1447,1.344e+15,,2.4176e-10,8.0294e-12,55586.244329,55586.255361,uv
1448,1.138e+15,,1.8949e-10,6.2934e-12,55212.710405,55212.713811,uv
1449,1.344e+15,,1.5973e-10,6.2307e-12,54932.933553,54932.935847,uv
1450,1.477e+15,,2.7526e-10,9.1419e-12,55629.274387,55629.278861,uv
1451,1.138e+15,,1.5052e-10,5.8714e-12,54932.935162,54932.936213,uv
1452,1.477e+15,,2.778e-10,9.2265e-12,56346.347338,56346.35114,uv
1453,1.344e+15,,2.8799e-10,9.5649e-12,56346.351262,56346.355064,uv
1454,1.138e+15,,1.5332e-10,5.0919e-12,54538.24603,54538.249331,uv
1455,1.344e+15,,1.9561e-10,6.4965e-12,54504.214549,54504.220664,uv
1456,1.477e+15,,1.7208e-10,5.7153e-12,55604.379236,55604.383904,uv
1457,1.138e+15,,1.1524e-10,3.8272e-12,55321.874641,55321.879083,uv
1458,1.344e+15,,1.417e-10,4.7062e-12,55228.295498,55228.2993,uv
1459,1.477e+15,,1.3175e-10,4.3756e-12,55321.865394,55321.869879,uv
1460,1.344e+15,,1.784e-10,5.9249e-12,55604.384039,55604.388707,uv
1461,1.138e+15,,1.5052e-10,5.8714e-12,54505.420475,54505.42146,uv
1462,1.477e+15,,2.0689e-10,6.8713e-12,54504.209468,54504.221785,uv
1463,1.138e+15,,1.5761e-10,5.2346e-12,55604.388843,55604.393658,uv
1464,1.477e+15,,1.9577e-10,6.5018e-12,57398.217338,57398.221151,uv
1465,1.138e+15,,1.7124e-10,5.6871e-12,57398.225208,57398.228392,uv
1466,1.344e+15,,1.2924e-10,4.2922e-12,55261.974167,55261.978652,uv
1467,1.344e+15,,2.0672e-10,6.8657e-12,57398.221273,57398.225087,uv
1468,1.477e+15,,1.2466e-10,4.1404e-12,55261.969549,55261.974034,uv
1469,1.344e+15,,3.2166e-10,1.0683e-11,56268.421435,56268.425169,uv
1470,1.477e+15,,3.1028e-10,1.0305e-11,56268.417558,56268.421292,uv
1471,1.477e+15,,1.3923e-10,4.6242e-12,55228.291574,55228.295376,uv
1472,1.138e+15,,2.689e-10,8.9307e-12,56268.425289,56268.429081,uv
1473,1.477e+15,,1.7528e-10,5.8216e-12,54538.241898,54538.246085,uv
1474,1.138e+15,,1.2636e-10,4.1965e-12,55228.299421,55228.303393,uv
1475,1.344e+15,,1.784e-10,5.9249e-12,54538.24397,54538.248157,uv
1476,1.344e+15,,1.3286e-10,4.4125e-12,55321.870023,55321.874509,uv
1477,1.138e+15,,1.1107e-10,3.6888e-12,55261.978796,55261.983249,uv
1478,1.344e+15,,9.6247e-11,3.1965e-12,55293.346944,55293.351202,uv
1479,1.477e+15,,9.4568e-11,3.1407e-12,55293.342558,55293.346816,uv
1480,1.138e+15,,1.2067e-10,4.0076e-12,54939.028484,54939.031575,uv
1481,1.344e+15,,1.3784e-10,4.578e-12,54938.984363,54938.988435,uv
1482,1.477e+15,,1.3669e-10,4.5399e-12,54939.092407,54939.094843,uv
1483,1.477e+15,,1.4851e-10,4.9321e-12,55336.907824,55336.912082,uv
1484,1.477e+15,,1.2934e-10,4.2957e-12,57381.519595,57381.523568,uv
1485,1.138e+15,,1.2752e-10,4.2353e-12,57381.527789,57381.531855,uv
1486,1.344e+15,,1.2342e-10,4.099e-12,54567.069815,54567.076736,uv
1487,1.344e+15,,1.7515e-10,5.8167e-12,54978.449329,54978.453814,uv
1488,1.138e+15,,1.5191e-10,5.0453e-12,54978.453947,54978.458258,uv
1489,1.477e+15,,1.2127e-10,4.0276e-12,54567.06706,54567.073981,uv
1490,1.138e+15,,1.0804e-10,3.5883e-12,54567.072581,54567.079245,uv
1491,1.344e+15,,1.784e-10,5.9249e-12,55982.143229,55982.148373,uv
1492,1.344e+15,,2.4853e-10,8.2543e-12,55557.818704,55557.822506,uv
1493,1.477e+15,,1.1905e-10,3.954e-12,55354.978785,55354.982131,uv
1494,1.138e+15,,1.3353e-10,4.4349e-12,57378.465394,57378.472415,uv
1495,1.344e+15,,1.5682e-10,5.2081e-12,57378.460521,57378.467705,uv
1496,1.138e+15,,8.5033e-11,2.8241e-12,55293.351343,55293.355472,uv
1497,1.138e+15,,2.1557e-10,7.1595e-12,55557.822627,55557.826306,uv
1498,1.477e+15,,1.9398e-10,6.4423e-12,54968.948322,54968.951896,uv
1499,1.344e+15,,1.4976e-10,4.9737e-12,57381.523692,57381.527665,uv
1500,1.477e+15,,2.2066e-10,7.3288e-12,57396.154907,57396.158436,uv
1501,1.477e+15,,1.7208e-10,5.7153e-12,54978.444711,54978.449196,uv
1502,1.138e+15,,2.0587e-10,6.8373e-12,56644.351979,56644.355476,uv
1503,1.477e+15,,2.3536e-10,7.8169e-12,56644.344271,56644.348005,uv
1504,1.138e+15,,1.5191e-10,5.0453e-12,55345.951319,55345.955473,uv
1505,1.344e+15,,1.2117e-10,4.0242e-12,55354.913287,55354.918385,uv
1506,1.138e+15,,1.1418e-10,3.7921e-12,54562.253021,54562.25688,uv
1507,1.344e+15,,1.7515e-10,5.8167e-12,55345.946701,55345.951187,uv
1508,1.477e+15,,2.0689e-10,6.8713e-12,57430.174757,57430.178069,uv
1509,1.138e+15,,1.9301e-10,6.4104e-12,57430.181597,57430.184639,uv
1510,1.344e+15,,1.3043e-10,4.3319e-12,54562.249097,54562.252899,uv
1511,1.344e+15,,2.4176e-10,8.0294e-12,56644.348125,56644.351859,uv
1512,1.477e+15,,1.6586e-10,5.5085e-12,55982.208553,55982.211695,uv
1513,1.477e+15,,1.7367e-10,5.7681e-12,55345.942083,55345.946569,uv
1514,1.138e+15,,1.3982e-10,4.6439e-12,57383.127755,57383.131165,uv
1515,1.477e+15,,1.5551e-10,5.1646e-12,57383.119884,57383.123698,uv
1516,1.344e+15,,1.627e-10,5.4035e-12,57383.123819,57383.127633,uv
1517,1.138e+15,,1.5473e-10,5.139e-12,55982.215046,55982.217307,uv
1518,1.344e+15,,1.4702e-10,4.8829e-12,55336.912211,55336.916468,uv
1519,1.477e+15,,2.3975e-10,7.9622e-12,55557.81478,55557.818582,uv
1520,1.477e+15,,1.2934e-10,4.2957e-12,55711.95669,55711.960799,uv
1521,1.344e+15,,1.9561e-10,6.4965e-12,54968.952014,54968.955588,uv
1522,1.344e+15,,2.2667e-10,7.528e-12,57430.178183,57430.181495,uv
1523,1.138e+15,,1.7124e-10,5.6871e-12,54968.955706,54968.958969,uv
1524,1.138e+15,,1.1005e-10,3.655e-12,55354.915116,55354.919743,uv
1525,1.477e+15,,1.4988e-10,4.9777e-12,57378.455648,57378.462831,uv
1526,1.138e+15,,1.2752e-10,4.2353e-12,55336.916597,55336.920749,uv
1527,1.344e+15,,1.3164e-10,4.3721e-12,55711.960926,55711.965036,uv
1528,1.138e+15,,1.1418e-10,3.7921e-12,55711.965162,55711.969357,uv
1529,1.344e+15,,2.2253e-10,1.56e-11,57396.158553,57396.162082,uv
1530,1.477e+15,,1.2816e-10,4.2563e-12,54562.245174,54562.248976,uv
1531,1.138e+15,,1.9661e-10,6.5295e-12,57396.162199,57396.1652,uv
1532,1.477e+15,,1.4851e-10,4.9321e-12,54561.182685,54561.186872,uv
1533,1.477e+15,,1.4988e-10,4.9777e-12,54560.179213,54560.1834,uv
1534,1.138e+15,,1.299e-10,4.3141e-12,54561.185428,54561.189738,uv
1535,1.477e+15,,1.4182e-10,4.7101e-12,54778.865185,54778.873017,uv
1536,1.344e+15,,1.4976e-10,4.9737e-12,54561.184051,54561.188238,uv
1537,1.138e+15,,1.299e-10,4.3141e-12,54560.247002,54560.249955,uv
1538,1.477e+15,,1.5551e-10,5.1646e-12,55226.284931,55226.288733,uv
1539,1.477e+15,,1.3544e-10,4.4982e-12,55945.12831,55945.131884,uv
1540,1.138e+15,,8.6614e-11,2.8766e-12,55290.010463,55290.013128,uv
1541,1.344e+15,,1.5254e-10,5.0662e-12,54560.180579,54560.184766,uv
1542,1.344e+15,,1.5973e-10,5.3049e-12,55226.288854,55226.292656,uv
1543,1.344e+15,,1.417e-10,4.7062e-12,55351.900347,55351.906812,uv
1544,1.477e+15,,1.342e-10,4.457e-12,55351.897581,55351.904046,uv
1545,1.138e+15,,1.299e-10,4.3141e-12,55351.903113,55351.909029,uv
1546,1.138e+15,,1.3727e-10,4.5591e-12,55226.292766,55226.296447,uv
1547,1.344e+15,,9.8944e-11,3.2862e-12,55290.006076,55290.010334,uv
1548,1.344e+15,,1.4433e-10,4.7939e-12,54778.86912,54778.876953,uv
1549,1.138e+15,,1.2405e-10,4.1199e-12,54778.873056,54778.879887,uv
1550,1.477e+15,,9.8116e-11,3.2586e-12,55290.00169,55290.005948,uv
1551,1.344e+15,,1.1153e-10,3.7041e-12,55286.061782,55286.065812,uv
1552,1.138e+15,,9.6736e-11,3.2128e-12,55286.065938,55286.06937,uv
1553,1.138e+15,,1.1738e-10,3.8984e-12,55945.135683,55945.137467,uv
1554,1.477e+15,,1.106e-10,3.6731e-12,55286.057627,55286.061657,uv
1555,1.344e+15,,1.4041e-10,4.6631e-12,55945.131991,55945.135565,uv
1556,1.477e+15,,1.137e-10,3.7761e-12,55707.941678,55707.946961,uv
1557,1.138e+15,,1.3353e-10,4.4349e-12,54935.214942,54935.216632,uv
1558,1.138e+15,,1.7124e-10,6.6795e-12,54974.653241,54974.653737,uv
1559,1.477e+15,,3.0182e-10,1.0024e-11,55574.472894,55574.477835,uv
1560,1.477e+15,,1.9577e-10,1.3724e-11,57397.473299,57397.47685,uv
1561,1.138e+15,,1.6203e-10,1.1359e-11,57397.480637,57397.483948,uv
1562,1.344e+15,,1.5827e-10,6.1736e-12,54935.212639,54935.214846,uv
1563,1.344e+15,,1.9204e-10,6.3779e-12,55215.265972,55215.269546,uv
1564,1.477e+15,,1.8696e-10,6.2092e-12,55215.26228,55215.265854,uv
1565,1.477e+15,,1.4446e-10,4.7977e-12,54935.143762,54935.147888,uv
1566,1.477e+15,,2.05e-10,6.8082e-12,54974.642222,54974.647585,uv
1567,1.344e+15,,1.4433e-10,4.7939e-12,54558.034815,54558.038161,uv
1568,1.138e+15,,1.163e-10,3.8627e-12,55156.099062,55156.102016,uv
1569,1.138e+15,,1.6505e-10,5.4813e-12,55215.269664,55215.272163,uv
1570,1.344e+15,,1.3658e-10,4.5361e-12,55156.095602,55156.103662,uv
1571,1.477e+15,,1.2127e-10,4.0276e-12,54950.955764,54950.960478,uv
1572,1.138e+15,,1.0607e-10,3.5227e-12,54950.965475,54950.969372,uv
1573,1.344e+15,,1.2229e-10,4.0614e-12,54950.960625,54950.965338,uv
1574,1.344e+15,,3.1578e-10,1.0488e-11,55574.477986,55574.482928,uv
1575,1.138e+15,,1.5473e-10,5.139e-12,57123.34147,57123.345734,uv
1576,1.344e+15,,2.6265e-10,8.7233e-12,55851.898727,55851.902301,uv
1577,1.138e+15,,1.0223e-10,3.3954e-12,55707.952546,55707.957547,uv
1578,1.138e+15,,1.3855e-10,4.6014e-12,57380.799549,57380.803379,uv
1579,1.477e+15,,1.5127e-10,5.0238e-12,57380.791829,57380.795574,uv
1580,1.138e+15,,1.6353e-10,5.4311e-12,56324.667789,56324.672122,uv
1581,1.477e+15,,1.7051e-10,5.6628e-12,57123.332778,57123.33699,uv
1582,1.138e+15,,1.8097e-10,6.0102e-12,55186.148773,55186.152699,uv
1583,1.344e+15,,2.1057e-10,6.9933e-12,55186.144618,55186.148648,uv
1584,1.344e+15,,1.6121e-10,5.3541e-12,57380.795694,57380.79944,uv
1585,1.344e+15,,1.8005e-10,5.9797e-12,57123.337118,57123.34133,uv
1586,1.477e+15,,1.8524e-10,6.1522e-12,56324.659433,56324.663486,uv
1587,1.344e+15,,1.9561e-10,1.3713e-11,57397.476968,57397.480519,uv
1588,1.344e+15,,1.1678e-10,3.8786e-12,55707.947106,55707.95239,uv
1589,1.344e+15,,1.9204e-10,6.3779e-12,56324.663611,56324.667664,uv
1590,1.138e+15,,2.6643e-10,8.8488e-12,55574.483067,55574.487419,uv
1591,1.138e+15,,2.2573e-10,7.497e-12,55851.902419,55851.907542,uv
1592,1.138e+15,,1.9661e-10,1.3783e-11,57394.421991,57394.424851,uv
1593,1.344e+15,,2.3302e-10,1.6335e-11,57394.418993,57394.421884,uv
1594,1.477e+15,,2.0689e-10,6.8713e-12,55186.140463,55186.144493,uv
1595,1.477e+15,,2.2895e-10,1.605e-11,57394.416007,57394.418898,uv
1596,1.477e+15,,2.4874e-10,8.2611e-12,55851.895035,55851.898609,uv
1597,1.344e+15,,2.0672e-10,6.8657e-12,54974.647731,54974.653094,uv
1598,1.477e+15,,1.342e-10,4.457e-12,55156.092153,55156.100213,uv
1599,1.477e+15,,1.1905e-10,3.954e-12,54954.956852,54954.960654,uv
1600,1.477e+15,,1.8354e-10,6.096e-12,55190.409444,55190.41393,uv
1601,1.344e+15,,1.2229e-10,4.0614e-12,54954.960787,54954.964589,uv
1602,1.138e+15,,1.5332e-10,5.0919e-12,54978.720382,54978.724236,uv
1603,1.477e+15,,1.7691e-10,5.8753e-12,54978.712072,54978.716102,uv
1604,1.344e+15,,1.8005e-10,5.9797e-12,54978.716227,54978.720257,uv
1605,1.344e+15,,1.8853e-10,6.2615e-12,55190.414062,55190.418548,uv
1606,1.138e+15,,1.6054e-10,5.332e-12,55190.418692,55190.422837,uv
1607,1.138e+15,,1.051e-10,3.4905e-12,54954.964699,54954.967987,uv
1608,1.477e+15,,1.4446e-10,4.7977e-12,54558.031354,54558.034701,uv
1609,1.138e+15,,2.0026e-10,6.651e-12,57434.0536,57434.056773,uv
1610,1.138e+15,,1.2636e-10,4.1965e-12,54558.038275,54558.041617,uv
1611,1.477e+15,,2.1864e-10,7.2618e-12,57434.050162,57434.0518,uv
1612,1.344e+15,,2.3517e-10,7.8105e-12,57434.051875,57434.055413,uv
1613,1.477e+15,,1.9043e-10,6.3247e-12,54975.032512,54975.047623,uv
1614,1.477e+15,,1.7855e-10,5.9298e-12,54976.03662,54976.047758,uv
1615,1.344e+15,,1.9381e-10,6.437e-12,56048.188924,56048.192498,uv
1616,1.138e+15,,1.6657e-10,5.532e-12,56048.192616,56048.195765,uv
1617,1.477e+15,,2.9631e-10,9.841e-12,56369.065752,56369.06952,uv
1618,1.138e+15,,1.3477e-10,4.4759e-12,54937.153831,54937.155514,uv
1619,1.477e+15,,1.0369e-10,3.4438e-12,55155.479572,55155.483303,uv
1620,1.477e+15,,1.3297e-10,4.4161e-12,54588.842824,54588.865035,uv
1621,1.477e+15,,2.4196e-10,9.4384e-12,56418.626539,56418.627608,uv
1622,1.344e+15,,1.8853e-10,7.3543e-12,54975.167674,54975.168742,uv
1623,1.477e+15,,2.1269e-10,7.0637e-12,54973.158738,54973.162699,uv
1624,1.344e+15,,1.2805e-10,4.2529e-12,54944.189317,54944.195327,uv
1625,1.477e+15,,2.0689e-10,6.8713e-12,56038.023009,56038.030072,uv
1626,1.477e+15,,2.7526e-10,9.1419e-12,55617.28787,55617.292356,uv
1627,1.138e+15,,1.8433e-10,6.1218e-12,54973.16287,54973.166372,uv
1628,1.344e+15,,2.1252e-10,7.058e-12,54973.16081,54973.164769,uv
1629,1.477e+15,,2.7526e-10,9.1419e-12,55619.296019,55619.300732,uv
1630,1.138e+15,,2.2993e-10,7.6363e-12,56304.487049,56304.491568,uv
1631,1.138e+15,,1.7282e-10,5.7396e-12,54975.034792,54975.037629,uv
1632,1.477e+15,,2.1665e-10,7.1952e-12,55533.516458,55533.5214,uv
1633,1.344e+15,,2.6508e-10,8.804e-12,56304.482697,56304.486946,uv
1634,1.138e+15,,1.9125e-10,6.3516e-12,55533.526632,55533.531164,uv
1635,1.344e+15,,2.2667e-10,7.528e-12,55533.521551,55533.526492,uv
1636,1.477e+15,,2.5571e-10,8.4925e-12,56304.478264,56304.482567,uv
1637,1.138e+15,,1.6505e-10,5.4813e-12,54976.105579,54976.108451,uv
1638,1.477e+15,,1.7208e-10,5.7153e-12,55549.515058,55549.519088,uv
1639,1.344e+15,,3.0717e-10,1.0202e-11,56369.069641,56369.073409,uv
1640,1.477e+15,,1.2934e-10,4.2957e-12,54944.186088,54944.192313,uv
1641,1.138e+15,,2.3637e-10,7.8503e-12,56352.374977,56352.379075,uv
1642,1.138e+15,,9.9447e-11,3.3028e-12,55155.481852,55155.484901,uv
1643,1.344e+15,,2.7758e-10,9.219e-12,56352.370891,56352.374853,uv
1644,1.344e+15,,1.8853e-10,7.3543e-12,54976.906852,54976.908148,uv
1645,1.477e+15,,1.9941e-10,6.6228e-12,56006.274965,56006.27871,uv
1646,1.344e+15,,1.1571e-10,3.8431e-12,55155.480706,55155.484437,uv
1647,1.138e+15,,1.7766e-10,5.9005e-12,56006.282697,56006.286044,uv
1648,1.138e+15,,1.4243e-10,4.7302e-12,54512.112894,54512.117123,uv
1649,1.138e+15,,1.1313e-10,3.7574e-12,54944.192546,54944.197413,uv
1650,1.344e+15,,2.7001e-10,8.9677e-12,56340.139329,56340.143359,uv
1651,1.477e+15,,1.9219e-10,6.3832e-12,55854.709896,55854.713596,uv
1652,1.477e+15,,3.279e-10,1.2791e-11,56416.13265,56416.134163,uv
1653,1.477e+15,,2.5571e-10,8.4925e-12,56340.335845,56340.34221,uv
1654,1.477e+15,,2.6287e-10,8.7305e-12,56352.366806,56352.370767,uv
