index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
874,9.237e+17,,1.2251e-10,1.2593e-11,51334.337361,51336.540706,xray
875,1.381e+18,,8.6899e-11,1.4523e-11,51334.337361,51336.540706,xray
876,2.123e+18,,6.7604e-11,2.3818e-11,51334.337361,51336.540706,xray
877,5.755e+17,,5.1969e-11,8.5232e-12,50438.013044,50438.405111,xray
878,9.237e+17,,3.021e-11,7.2776e-12,50438.013044,50438.405111,xray
879,1.381e+18,,4.0694e-11,8.3821e-12,50438.013044,50438.405111,xray
880,2.123e+18,,4.5951e-11,1.2557e-11,50438.013044,50438.405111,xray
881,5.755e+17,,3.5848e-10,2.2157e-11,50982.365405,50982.994279,xray
882,9.237e+17,,3.4623e-10,2.0243e-11,50982.365405,50982.994279,xray
883,1.381e+18,,3.6567e-10,2.244e-11,50982.365405,50982.994279,xray
884,2.123e+18,,2.6693e-10,3.443e-11,50982.365405,50982.994279,xray
885,6.021e+17,,3.118e-10,1.152e-11,51353.247627,51354.034874,xray
886,9.648e+17,,2.3334e-10,9.3084e-12,51353.247627,51354.034874,xray
887,1.448e+18,,1.9659e-10,1.1571e-11,51353.247627,51354.034874,xray
888,2.231e+18,,1.4405e-10,1.7007e-11,51353.247627,51354.034874,xray
